date,track,venue,state
2023-06-03,Goondiwindi,Goondiwindi,QLD
2023-06-03,Longreach,Longreach,QLD
2023-06-03,Morphettville Parks,Morphettville,SA
2023-06-03,Mt Isa,Mt Isa,QLD
2023-06-03,Toowoomba,Toowoomba,QLD
2023-06-04,Bordertown,Bordertown,SA
2023-06-04,Geelong,Geelong,VIC
2023-06-04,Kilcoy,Kilcoy,QLD
2023-06-04,Moe,Moe,VIC
2023-06-05,Ballarat Synthetic,Ballarat,VIC
2023-06-05,Thangool,Thangool,QLD
2023-06-06,Dalby,Dalby,QLD
2023-06-06,Seymour,Seymour,VIC
2023-06-07,Doomben,Doomben,QLD
2023-06-07,Gawler,Gawler,SA
2023-06-07,Sale,Sale,VIC
2023-06-08,Mackay,Mackay,QLD
2023-06-08,Werribee,Werribee,VIC
2023-06-09,Gatton,Gatton,QLD
2023-06-09,Swan Hill,Swan Hill,VIC
2023-06-10,Barcaldine,Barcaldine,QLD
2023-06-10,Eagle Farm,Eagle Farm,QLD
2023-06-10,Gayndah,Gayndah,QLD
2023-06-10,Gold Coast Poly,Gold Coast,QLD
2023-06-10,Moranbah,Moranbah,QLD
2023-06-10,Morphettville Parks,Morphettville,SA
2023-06-10,Richmond,Richmond,QLD
2023-06-10,Sandown-Hillside,Sandown,VIC
2023-06-10,Swan Hill,Swan Hill,VIC
2023-06-10,Toowoomba,Toowoomba,QLD
2023-06-10,Townsville,Townsville,QLD
2023-06-11,Casterton,Casterton,VIC
2023-06-11,Port Augusta,Port Augusta,SA
2023-06-11,Sunshine Coast,Sunshine Coast,QLD
2023-06-11,Swan Hill,Swan Hill,VIC
2023-06-12,Cairns,Cairns,QLD
2023-06-12,Mornington,Mornington,VIC
2023-06-12,Murray Bridge GH,Murray Bridge GH,SA
2023-06-13,Ballarat Synthetic,Ballarat,VIC
2023-06-14,Balaklava,Balaklava,SA
2023-06-14,Doomben,Doomben,QLD
2023-06-14,Sandown-Hillside,Sandown,VIC
2023-06-15,Moe,Moe,VIC
2023-06-15,Townsville,Townsville,QLD
2023-06-16,Geelong,Geelong,VIC
2023-06-16,Sunshine Coast,Sunshine Coast,QLD
2023-06-16,Tatura,Tatura,VIC
2023-06-17,Atherton,Atherton,QLD
2023-06-17,Beaudesert,Beaudesert,QLD
2023-06-17,Donald,Donald,VIC
2023-06-17,Flemington,Flemington,VIC
2023-06-17,Gympie,Gympie,QLD
2023-06-17,Home Hill,Home Hill,QLD
2023-06-17,Ipswich,Ipswich,QLD
2023-06-17,Mt Isa,Mt Isa,QLD
2023-06-17,Murray Bridge GH,Murray Bridge GH,SA
2023-06-17,Rockhampton,Rockhampton,QLD
2023-06-17,Toowoomba,Toowoomba,QLD
2023-06-17,Warwick,Warwick,QLD
2023-06-18,Bendigo,Bendigo,VIC
2023-06-18,Mt Gambier,Mt Gambier,SA
2023-06-18,Springsure,Springsure,QLD
2023-06-18,Sunshine Coast,Sunshine Coast,QLD
2023-06-18,Warrnambool,Warrnambool,VIC
2023-06-19,Ballarat Synthetic,Ballarat,VIC
2023-06-20,Pakenham Synthetic,Pakenham,VIC
2023-06-21,Doomben,Doomben,QLD
2023-06-21,Gawler,Gawler,SA
2023-06-21,Mornington,Mornington,VIC
2023-06-22,Mackay,Mackay,QLD
2023-06-22,Sale,Sale,VIC
2023-06-23,Ballarat Synthetic,Ballarat,VIC
2023-06-23,Rockhampton,Rockhampton,QLD
2023-06-24,Alpha,Alpha,QLD
2023-06-24,Ballarat Synthetic,Ballarat,VIC
2023-06-24,Caulfield,Caulfield,VIC
2023-06-24,Eagle Farm,Eagle Farm,QLD
2023-06-24,Gatton,Gatton,QLD
2023-06-24,Gladstone,Gladstone,QLD
2023-06-24,Gold Coast Poly,Gold Coast,QLD
2023-06-24,Morphettville,Morphettville,SA
2023-06-24,Roma,Roma,QLD
2023-06-25,Port Augusta,Port Augusta,SA
2023-06-25,Rockhampton,Rockhampton,QLD
2023-06-25,Werribee,Werribee,VIC
2023-06-26,Pakenham Synthetic,Pakenham,VIC
2023-06-27,Ballarat Synthetic,Ballarat,VIC
2023-06-27,Townsville,Townsville,QLD
2023-06-28,Balaklava,Balaklava,SA
2023-06-28,Eagle Farm,Eagle Farm,QLD
2023-06-28,Sandown-Lakeside,Sandown,VIC
2023-06-29,Bendigo,Bendigo,VIC
2023-06-29,Kilcoy,Kilcoy,QLD
2023-06-30,Geelong,Geelong,VIC
2023-06-30,Ipswich,Ipswich,QLD
2023-06-30,Oak Park,Oak Park,QLD
2023-06-30,Warracknabeal,Warracknabeal,VIC
2023-07-01,Clermont,Clermont,QLD
2023-07-01,Cunnamulla,Cunnamulla,QLD
2023-07-01,Echuca,Echuca,VIC
2023-07-01,Flemington,Flemington,VIC
2023-07-01,Gold Coast Poly,Gold Coast,QLD
2023-07-01,Mackay,Mackay,QLD
2023-07-01,Murray Bridge GH,Murray Bridge GH,SA
2023-07-01,Oak Park,Oak Park,QLD
2023-07-01,Stamford,Stamford,QLD
2023-07-01,Sunshine Coast,Sunshine Coast,QLD
2023-07-01,Toowoomba,Toowoomba,QLD
2023-07-01,Wondai,Wondai,QLD
2023-07-02,Kilcoy,Kilcoy,QLD
2023-07-02,Port Augusta,Port Augusta,SA
2023-07-02,Warrnambool,Warrnambool,VIC
2023-07-03,Pakenham Synthetic,Pakenham,VIC
2023-07-04,Ballarat Synthetic,Ballarat,VIC
2023-07-04,Townsville,Townsville,QLD
2023-07-05,Eagle Farm,Eagle Farm,QLD
2023-07-05,Mt Gambier,Mt Gambier,SA
2023-07-05,Sandown-Lakeside,Sandown,VIC
2023-07-06,Moe,Moe,VIC
2023-07-06,Warwick,Warwick,QLD
2023-07-07,Rockhampton,Rockhampton,QLD
2023-07-07,Sale,Sale,VIC
2023-07-08,Barcaldine,Barcaldine,QLD
2023-07-08,Beaudesert,Beaudesert,QLD
2023-07-08,Caulfield,Caulfield,VIC
2023-07-08,Doomben,Doomben,QLD
2023-07-08,Esk,Esk,QLD
2023-07-08,Gawler,Gawler,SA
2023-07-08,Home Hill,Home Hill,QLD
2023-07-08,Pakenham Synthetic,Pakenham,VIC
2023-07-08,Rockhampton,Rockhampton,QLD
2023-07-08,Roma,Roma,QLD
2023-07-08,Toowoomba,Toowoomba,QLD
2023-07-09,Pakenham Synthetic,Pakenham,VIC
2023-07-09,Port Augusta,Port Augusta,SA
2023-07-09,Sunshine Coast,Sunshine Coast,QLD
2023-07-09,Werribee,Werribee,VIC
2023-07-10,Donald,Donald,VIC
2023-07-10,Mt Isa,Mt Isa,QLD
2023-07-11,Ballarat Synthetic,Ballarat,VIC
2023-07-11,Cairns,Cairns,QLD
2023-07-12,Doomben,Doomben,QLD
2023-07-12,Murray Bridge GH,Murray Bridge GH,SA
2023-07-12,Sandown-Lakeside,Sandown,VIC
2023-07-13,Bendigo,Bendigo,VIC
2023-07-13,Ipswich,Ipswich,QLD
2023-07-14,Bairnsdale,Bairnsdale,VIC
2023-07-14,Geelong,Geelong,VIC
2023-07-14,Mackay,Mackay,QLD
2023-07-15,Blackall,Blackall,QLD
2023-07-15,Eagle Farm,Eagle Farm,QLD
2023-07-15,Flemington,Flemington,VIC
2023-07-15,Gold Coast Poly,Gold Coast,QLD
2023-07-15,Goondiwindi,Goondiwindi,QLD
2023-07-15,Gympie,Gympie,QLD
2023-07-15,Hughenden,Hughenden,QLD
2023-07-15,Ingham,Ingham,QLD
2023-07-15,Morphettville Parks,Morphettville,SA
2023-07-15,Murtoa,Murtoa,VIC
2023-07-15,Thangool,Thangool,QLD
2023-07-15,Toowoomba,Toowoomba,QLD
2023-07-16,Bordertown,Bordertown,SA
2023-07-16,Pakenham,Pakenham,VIC
2023-07-16,Sunshine Coast,Sunshine Coast,QLD
2023-07-17,Echuca,Echuca,VIC
2023-07-18,Ballarat Synthetic,Ballarat,VIC
2023-07-19,Gawler,Gawler,SA
2023-07-19,Ipswich,Ipswich,QLD
2023-07-19,Sandown-Hillside,Sandown,VIC
2023-07-20,Pakenham Synthetic,Pakenham,VIC
2023-07-20,Rockhampton,Rockhampton,QLD
2023-07-21,Donald,Donald,VIC
2023-07-21,Townsville,Townsville,QLD
2023-07-22,Caulfield,Caulfield,VIC
2023-07-22,Doomben,Doomben,QLD
2023-07-22,Emerald,Emerald,QLD
2023-07-22,Gold Coast Poly,Gold Coast,QLD
2023-07-22,Mackay,Mackay,QLD
2023-07-22,Morphettville Parks,Morphettville,SA
2023-07-22,Pakenham Synthetic,Pakenham,VIC
2023-07-22,Roma,Roma,QLD
2023-07-22,Toowoomba,Toowoomba,QLD
2023-07-23,Casterton,Casterton,VIC
2023-07-23,Longreach,Longreach,QLD
2023-07-23,Port Augusta,Port Augusta,SA
2023-07-23,Sale,Sale,VIC
2023-07-23,Sunshine Coast,Sunshine Coast,QLD
2023-07-24,Ballarat Synthetic,Ballarat,VIC
2023-07-25,Gatton,Gatton,QLD
2023-07-25,Pakenham Synthetic,Pakenham,VIC
2023-07-26,Doomben,Doomben,QLD
2023-07-26,Murray Bridge GH,Murray Bridge GH,SA
2023-07-26,Sandown-Hillside,Sandown,VIC
2023-07-27,Bendigo,Bendigo,VIC
2023-07-27,Cairns,Cairns,QLD
2023-07-28,Echuca,Echuca,VIC
2023-07-28,Ipswich,Ipswich,QLD
2023-07-29,Bundaberg,Bundaberg,QLD
2023-07-29,Eagle Farm,Eagle Farm,QLD
2023-07-29,Gold Coast Poly,Gold Coast,QLD
2023-07-29,Moonee Valley,Moonee Valley,VIC
2023-07-29,Morphettville,Morphettville,SA
2023-07-29,St George,St George,QLD
2023-07-29,Toowoomba,Toowoomba,QLD
2023-07-29,Townsville,Townsville,QLD
2023-07-29,Warracknabeal,Warracknabeal,VIC
2023-07-30,Bairnsdale,Bairnsdale,VIC
2023-07-30,Balaklava,Balaklava,SA
2023-07-30,Geelong,Geelong,VIC
2023-07-30,Sunshine Coast,Sunshine Coast,QLD
2023-07-31,Warrnambool,Warrnambool,VIC
2023-08-01,Pakenham Synthetic,Pakenham,VIC
2023-08-02,Doomben,Doomben,QLD
2023-08-02,Gawler,Gawler,SA
2023-08-02,Sale,Sale,VIC
2023-08-03,Rockhampton,Rockhampton,QLD
2023-08-03,Swan Hill,Swan Hill,VIC
2023-08-04,Ballarat Synthetic,Ballarat,VIC
2023-08-04,Ipswich,Ipswich,QLD
2023-08-05,Casterton,Casterton,VIC
2023-08-05,Eagle Farm,Eagle Farm,QLD
2023-08-05,Flemington,Flemington,VIC
2023-08-05,Gold Coast Poly,Gold Coast,QLD
2023-08-05,Morven,Morven,QLD
2023-08-05,Murray Bridge GH,Murray Bridge GH,SA
2023-08-05,Muttaburra,Muttaburra,QLD
2023-08-05,Nanango,Nanango,QLD
2023-08-05,Richmond,Richmond,QLD
2023-08-05,Roxby Downs,Roxby Downs,SA
2023-08-05,Toowoomba,Toowoomba,QLD
2023-08-06,Sandown-Lakeside,Sandown,VIC
2023-08-06,Sunshine Coast,Sunshine Coast,QLD
2023-08-06,Townsville,Townsville,QLD
2023-08-06,Wodonga,Wodonga,VIC
2023-08-07,Ballarat Synthetic,Ballarat,VIC
2023-08-07,Dalby,Dalby,QLD
2023-08-08,Mackay,Mackay,QLD
2023-08-08,Pakenham Synthetic,Pakenham,VIC
2023-08-09,Balaklava,Balaklava,SA
2023-08-09,Doomben,Doomben,QLD
2023-08-09,Sandown-Hillside,Sandown,VIC
2023-08-10,Bendigo,Bendigo,VIC
2023-08-10,Mt Isa,Mt Isa,QLD
2023-08-11,Geelong,Geelong,VIC
2023-08-11,Ipswich,Ipswich,QLD
2023-08-12,Beaudesert,Beaudesert,QLD
2023-08-12,Cunnamulla,Cunnamulla,QLD
2023-08-12,Eagle Farm,Eagle Farm,QLD
2023-08-12,Gladstone,Gladstone,QLD
2023-08-12,Kerang,Kerang,VIC
2023-08-12,Longreach,Longreach,QLD
2023-08-12,Moonee Valley,Moonee Valley,VIC
2023-08-12,Morphettville,Morphettville,SA
2023-08-12,Prairie,Prairie,QLD
2023-08-12,Toowoomba,Toowoomba,QLD
2023-08-12,Townsville,Townsville,QLD
2023-08-13,Bordertown,Bordertown,SA
2023-08-13,Coleraine,Coleraine,VIC
2023-08-13,Moe,Moe,VIC
2023-08-13,Sunshine Coast,Sunshine Coast,QLD
2023-08-14,Pakenham Synthetic,Pakenham,VIC
2023-08-15,Ballarat Synthetic,Ballarat,VIC
2023-08-15,Gatton,Gatton,QLD
2023-08-16,Eagle Farm,Eagle Farm,QLD
2023-08-16,Gawler,Gawler,SA
2023-08-16,Sandown-Lakeside,Sandown,VIC
2023-08-17,Rockhampton,Rockhampton,QLD
2023-08-17,Seymour,Seymour,VIC
2023-08-18,Ballarat Synthetic,Ballarat,VIC
2023-08-18,Ipswich,Ipswich,QLD
2023-08-19,Aramac,Aramac,QLD
2023-08-19,Bowen,Bowen,QLD
2023-08-19,Cairns,Cairns,QLD
2023-08-19,Caulfield,Caulfield,VIC
2023-08-19,Dingo,Dingo,QLD
2023-08-19,Doomben,Doomben,QLD
2023-08-19,Gold Coast Poly,Gold Coast,QLD
2023-08-19,Gympie,Gympie,QLD
2023-08-19,Morphettville Parks,Morphettville,SA
2023-08-19,Quorn,Quorn,SA
2023-08-19,Roma,Roma,QLD
2023-08-19,Toowoomba,Toowoomba,QLD
2023-08-19,Warracknabeal,Warracknabeal,VIC
2023-08-20,Cranbourne,Cranbourne,VIC
2023-08-20,Sunshine Coast,Sunshine Coast,QLD
2023-08-20,Warrnambool,Warrnambool,VIC
2023-08-21,Bairnsdale,Bairnsdale,VIC
2023-08-22,Ballarat Synthetic,Ballarat,VIC
2023-08-22,Mackay,Mackay,QLD
2023-08-23,Murray Bridge GH,Murray Bridge GH,SA
2023-08-23,Sandown-Lakeside,Sandown,VIC
2023-08-23,Sunshine Coast,Sunshine Coast,QLD
2023-08-24,Pakenham Synthetic,Pakenham,VIC
2023-08-24,Warwick,Warwick,QLD
2023-08-25,Beaudesert,Beaudesert,QLD
2023-08-25,Geelong,Geelong,VIC
2023-08-26,Betoota,Betoota,QLD
2023-08-26,Bluff,Bluff,QLD
2023-08-26,Cairns,Cairns,QLD
2023-08-26,Doomben,Doomben,QLD
2023-08-26,Echuca,Echuca,VIC
2023-08-26,Kilcoy,Kilcoy,QLD
2023-08-26,Moonee Valley,Moonee Valley,VIC
2023-08-26,Morphettville Parks,Morphettville,SA
2023-08-26,Mt Isa,Mt Isa,QLD
2023-08-26,Toowoomba,Toowoomba,QLD
2023-08-26,Warra,Warra,QLD
2023-08-27,Ballarat,Ballarat,VIC
2023-08-27,Moe,Moe,VIC
2023-08-27,Port Augusta,Port Augusta,SA
2023-08-27,Sunshine Coast,Sunshine Coast,QLD
2023-08-28,Pakenham Synthetic,Pakenham,VIC
2023-08-29,Donald,Donald,VIC
2023-08-29,Rockhampton,Rockhampton,QLD
2023-08-30,Doomben,Doomben,QLD
2023-08-30,Mt Gambier,Mt Gambier,SA
2023-08-30,Sandown-Hillside,Sandown,VIC
2023-08-31,Bendigo,Bendigo,VIC
2023-08-31,Home Hill,Home Hill,QLD
2023-09-01,Birdsville,Birdsville,QLD
2023-09-01,Pakenham Synthetic,Pakenham,VIC
2023-09-01,Seymour,Seymour,VIC
2023-09-02,Birdsville,Birdsville,QLD
2023-09-02,Bundaberg,Bundaberg,QLD
2023-09-02,Caulfield,Caulfield,VIC
2023-09-02,Eagle Farm,Eagle Farm,QLD
2023-09-02,Emerald,Emerald,QLD
2023-09-02,Gold Coast Poly,Gold Coast,QLD
2023-09-02,Morphettville,Morphettville,SA
2023-09-02,Surat,Surat,QLD
2023-09-02,Toowoomba,Toowoomba,QLD
2023-09-02,Warracknabeal,Warracknabeal,VIC
2023-09-03,Bairnsdale,Bairnsdale,VIC
2023-09-03,Geelong,Geelong,VIC
2023-09-03,Sunshine Coast,Sunshine Coast,QLD
2023-09-04,Warrnambool,Warrnambool,VIC
2023-09-05,Benalla,Benalla,VIC
2023-09-05,Mackay,Mackay,QLD
2023-09-06,Eagle Farm,Eagle Farm,QLD
2023-09-06,Murray Bridge GH,Murray Bridge GH,SA
2023-09-06,Sandown-Hillside,Sandown,VIC
2023-09-07,Cranbourne,Cranbourne,VIC
2023-09-07,Gatton,Gatton,QLD
2023-09-08,Cairns,Cairns,QLD
2023-09-09,Bedourie,Bedourie,QLD
2023-09-09,Cairns,Cairns,QLD
2023-09-09,Cloncurry,Cloncurry,QLD
2023-09-09,Doomben,Doomben,QLD
2023-09-09,Gold Coast Poly,Gold Coast,QLD
2023-09-09,Goondiwindi,Goondiwindi,QLD
2023-09-09,Horsham,Horsham,VIC
2023-09-09,Moonee Valley,Moonee Valley,VIC
2023-09-09,Morphettville Parks,Morphettville,SA
2023-09-09,Morven,Morven,QLD
2023-09-09,Nanango,Nanango,QLD
2023-09-09,Thangool,Thangool,QLD
2023-09-09,Toowoomba,Toowoomba,QLD
2023-09-10,Casterton,Casterton,VIC
2023-09-10,Sale,Sale,VIC
2023-09-10,Sunshine Coast,Sunshine Coast,QLD
2023-09-11,Wodonga,Wodonga,VIC
2023-09-12,Moe,Moe,VIC
2023-09-12,Yeppoon,Yeppoon,QLD
2023-09-13,Balaklava,Balaklava,SA
2023-09-13,Doomben,Doomben,QLD
2023-09-13,Sandown-Hillside,Sandown,VIC
2023-09-14,Bendigo,Bendigo,VIC
2023-09-14,Bowen,Bowen,QLD
2023-09-15,Geelong,Geelong,VIC
2023-09-15,Ipswich,Ipswich,QLD
2023-09-16,Atherton,Atherton,QLD
2023-09-16,Dalby,Dalby,QLD
2023-09-16,Eagle Farm,Eagle Farm,QLD
2023-09-16,Echuca,Echuca,VIC
2023-09-16,Flemington,Flemington,VIC
2023-09-16,Gold Coast Poly,Gold Coast,QLD
2023-09-16,Gympie,Gympie,QLD
2023-09-16,Morphettville,Morphettville,SA
2023-09-16,Springsure,Springsure,QLD
2023-09-16,Winton,Winton,QLD
2023-09-17,Donald,Donald,VIC
2023-09-17,Seymour,Seymour,VIC
2023-09-17,Sunshine Coast,Sunshine Coast,QLD
2023-09-18,Hamilton,Hamilton,VIC
2023-09-19,Mackay,Mackay,QLD
2023-09-19,Swan Hill,Swan Hill,VIC
2023-09-20,Doomben,Doomben,QLD
2023-09-20,Sandown-Hillside,Sandown,VIC
2023-09-20,Strathalbyn,Strathalbyn,SA
2023-09-21,Cranbourne,Cranbourne,VIC
2023-09-22,Ballarat,Ballarat,VIC
2023-09-22,Ewan,Ewan,QLD
2023-09-22,Twin Hills,Twin Hills,QLD
2023-09-23,Caulfield,Caulfield,VIC
2023-09-23,Ewan,Ewan,QLD
2023-09-23,Gold Coast Poly,Gold Coast,QLD
2023-09-23,Longreach,Longreach,QLD
2023-09-23,Morphettville Parks,Morphettville,SA
2023-09-23,Mt Isa,Mt Isa,QLD
2023-09-23,Taroom,Taroom,QLD
2023-09-23,Tatura,Tatura,VIC
2023-09-23,Toowoomba,Toowoomba,QLD
2023-09-23,Twin Hills,Twin Hills,QLD
2023-09-24,Flemington,Flemington,VIC
2023-09-24,Mt Gambier,Mt Gambier,SA
2023-09-24,Sunshine Coast,Sunshine Coast,QLD
2023-09-25,Ipswich,Ipswich,QLD
2023-09-25,Warrnambool,Warrnambool,VIC
2023-09-26,Horsham,Horsham,VIC
2023-09-26,Yeppoon,Yeppoon,QLD
2023-09-27,Bendigo,Bendigo,VIC
2023-09-27,Ipswich,Ipswich,QLD
2023-09-27,Murray Bridge GH,Murray Bridge GH,SA
2023-09-28,Kilcoy,Kilcoy,QLD
2023-09-28,Moe,Moe,VIC
2023-09-29,Benalla,Benalla,VIC
2023-09-29,Coleraine,Coleraine,VIC
2023-09-29,Moonee Valley,Moonee Valley,VIC
2023-09-29,Sunshine Coast,Sunshine Coast,QLD
2023-09-29,Townsville,Townsville,QLD
2023-09-30,Eagle Farm,Eagle Farm,QLD
2023-09-30,Gladstone,Gladstone,QLD
2023-09-30,Gold Coast Poly,Gold Coast,QLD
2023-09-30,Innisfail,Innisfail,QLD
2023-09-30,Jamestown,Jamestown,SA
2023-09-30,Jundah,Jundah,QLD
2023-09-30,Mackay,Mackay,QLD
2023-09-30,Mornington,Mornington,VIC
2023-09-30,Morphettville Parks,Morphettville,SA
2023-09-30,Toowoomba,Toowoomba,QLD
2023-10-01,Charleville,Charleville,QLD
2023-10-01,Port Lincoln,Port Lincoln,SA
2023-10-01,Sandown-Hillside,Sandown,VIC
2023-10-01,Sunshine Coast,Sunshine Coast,QLD
2023-10-02,Ballarat,Ballarat,VIC
2023-10-02,Beaudesert,Beaudesert,QLD
2023-10-02,Gawler,Gawler,SA
2023-10-03,Emerald,Emerald,QLD
2023-10-03,Swan Hill,Swan Hill,VIC
2023-10-04,Ipswich,Ipswich,QLD
2023-10-04,Pakenham Synthetic,Pakenham,VIC
2023-10-05,Gatton,Gatton,QLD
2023-10-05,Geelong,Geelong,VIC
2023-10-06,Moonee Valley,Moonee Valley,VIC
2023-10-06,Morphettville Parks,Morphettville,SA
2023-10-06,Sunshine Coast,Sunshine Coast,QLD
2023-10-06,Townsville,Townsville,QLD
2023-10-06,Warrnambool,Warrnambool,VIC
2023-10-07,Dalby,Dalby,QLD
2023-10-07,Eagle Farm,Eagle Farm,QLD
2023-10-07,Eidsvold,Eidsvold,QLD
2023-10-07,Flemington,Flemington,VIC
2023-10-07,Gold Coast Poly,Gold Coast,QLD
2023-10-07,Gordonvale,Gordonvale,QLD
2023-10-07,Murray Bridge GH,Murray Bridge GH,SA
2023-10-07,Murtoa,Murtoa,VIC
2023-10-07,Richmond,Richmond,QLD
2023-10-07,Toowoomba,Toowoomba,QLD
2023-10-08,Bendigo,Bendigo,VIC
2023-10-08,Rockhampton,Rockhampton,QLD
2023-10-08,Strathalbyn,Strathalbyn,SA
2023-10-09,Pakenham Synthetic,Pakenham,VIC
2023-10-10,Barcaldine,Barcaldine,QLD
2023-10-10,Mornington,Mornington,VIC
2023-10-11,Ipswich,Ipswich,QLD
2023-10-11,Mt Gambier,Mt Gambier,SA
2023-10-11,Sale,Sale,VIC
2023-10-12,Home Hill,Home Hill,QLD
2023-10-12,Kyneton,Kyneton,VIC
2023-10-13,Cloncurry,Cloncurry,QLD
2023-10-13,Cranbourne,Cranbourne,VIC
2023-10-13,Sunshine Coast,Sunshine Coast,QLD
2023-10-14,Atherton,Atherton,QLD
2023-10-14,Bowen,Bowen,QLD
2023-10-14,Caulfield,Caulfield,VIC
2023-10-14,Cunnamulla,Cunnamulla,QLD
2023-10-14,Eagle Farm,Eagle Farm,QLD
2023-10-14,Emerald,Emerald,QLD
2023-10-14,Gayndah,Gayndah,QLD
2023-10-14,Gold Coast Poly,Gold Coast,QLD
2023-10-14,Hamilton,Hamilton,VIC
2023-10-14,Manangatang,Manangatang,VIC
2023-10-14,Morphettville,Morphettville,SA
2023-10-14,Warwick,Warwick,QLD
2023-10-15,Ballarat,Ballarat,VIC
2023-10-15,Port Lincoln,Port Lincoln,SA
2023-10-15,Sunshine Coast,Sunshine Coast,QLD
2023-10-16,Swan Hill,Swan Hill,VIC
2023-10-17,Kilmore,Kilmore,VIC
2023-10-18,Balaklava,Balaklava,SA
2023-10-18,Caulfield,Caulfield,VIC
2023-10-18,Ipswich,Ipswich,QLD
2023-10-19,Echuca,Echuca,VIC
2023-10-19,Mackay,Mackay,QLD
2023-10-20,Gatton,Gatton,QLD
2023-10-20,Moe,Moe,VIC
2023-10-20,Pakenham,Pakenham,VIC
2023-10-21,Avoca,Avoca,VIC
2023-10-21,Bendigo,Bendigo,VIC
2023-10-21,Blackall,Blackall,QLD
2023-10-21,Caulfield,Caulfield,VIC
2023-10-21,Eagle Farm,Eagle Farm,QLD
2023-10-21,Gold Coast Poly,Gold Coast,QLD
2023-10-21,Innisfail,Innisfail,QLD
2023-10-21,Mitchell,Mitchell,QLD
2023-10-21,Morphettville,Morphettville,SA
2023-10-21,Rockhampton,Rockhampton,QLD
2023-10-21,Stanthorpe,Stanthorpe,QLD
2023-10-21,Toowoomba,Toowoomba,QLD
2023-10-21,Wodonga,Wodonga,VIC
2023-10-21,Wondai,Wondai,QLD
2023-10-22,Horsham,Horsham,VIC
2023-10-22,Naracoorte,Naracoorte,SA
2023-10-22,Seymour,Seymour,VIC
2023-10-22,Sunshine Coast,Sunshine Coast,QLD
2023-10-23,Warrnambool,Warrnambool,VIC
2023-10-24,Kyneton,Kyneton,VIC
2023-10-24,Mt Isa,Mt Isa,QLD
2023-10-25,Eagle Farm,Eagle Farm,QLD
2023-10-25,Geelong,Geelong,VIC
2023-10-25,Port Lincoln,Port Lincoln,SA
2023-10-26,Ballarat,Ballarat,VIC
2023-10-26,Ipswich,Ipswich,QLD
2023-10-27,Gawler,Gawler,SA
2023-10-27,Moonee Valley,Moonee Valley,VIC
2023-10-27,Mornington,Mornington,VIC
2023-10-27,Rockhampton,Rockhampton,QLD
2023-10-27,Sunshine Coast,Sunshine Coast,QLD
2023-10-28,Charleville,Charleville,QLD
2023-10-28,Clifton,Clifton,QLD
2023-10-28,Doomben,Doomben,QLD
2023-10-28,Gladstone,Gladstone,QLD
2023-10-28,Gold Coast Poly,Gold Coast,QLD
2023-10-28,Gympie,Gympie,QLD
2023-10-28,Moonee Valley,Moonee Valley,VIC
2023-10-28,Morphettville Parks,Morphettville,SA
2023-10-28,Richmond,Richmond,QLD
2023-10-28,St Arnaud,St Arnaud,VIC
2023-10-28,Toowoomba,Toowoomba,QLD
2023-10-28,Townsville,Townsville,QLD
2023-10-28,Yarra Glen,Yarra Glen,VIC
2023-10-29,Bordertown,Bordertown,SA
2023-10-29,Sale,Sale,VIC
2023-10-29,Sunshine Coast,Sunshine Coast,QLD
2023-10-30,Benalla,Benalla,VIC
2023-10-31,Kilcoy,Kilcoy,QLD
2023-10-31,Swan Hill,Swan Hill,VIC
2023-11-01,Bendigo,Bendigo,VIC
2023-11-01,Doomben,Doomben,QLD
2023-11-01,Strathalbyn,Strathalbyn,SA
2023-11-02,Gatton,Gatton,QLD
2023-11-02,Warrnambool,Warrnambool,VIC
2023-11-03,Ipswich,Ipswich,QLD
2023-11-03,Kilmore,Kilmore,VIC
2023-11-03,Moonee Valley,Moonee Valley,VIC
2023-11-04,Barcaldine,Barcaldine,QLD
2023-11-04,Beaudesert,Beaudesert,QLD
2023-11-04,Dalby,Dalby,QLD
2023-11-04,Eagle Farm,Eagle Farm,QLD
2023-11-04,Flemington,Flemington,VIC
2023-11-04,Gold Coast Poly,Gold Coast,QLD
2023-11-04,Healesville,Healesville,VIC
2023-11-04,Home Hill,Home Hill,QLD
2023-11-04,Morphettville,Morphettville,SA
2023-11-04,Mortlake,Mortlake,VIC
2023-11-04,Pakenham,Pakenham,VIC
2023-11-04,Toowoomba,Toowoomba,QLD
2023-11-04,Wycheproof,Wycheproof,VIC
2023-11-04,Yeppoon,Yeppoon,QLD
2023-11-05,Innisfail,Innisfail,QLD
2023-11-05,Mornington,Mornington,VIC
2023-11-06,Ballarat,Ballarat,VIC
2023-11-07,Bairnsdale,Bairnsdale,VIC
2023-11-07,Bundaberg,Bundaberg,QLD
2023-11-07,Charleville,Charleville,QLD
2023-11-07,Eagle Farm,Eagle Farm,QLD
2023-11-07,Echuca,Echuca,VIC
2023-11-07,Flemington,Flemington,VIC
2023-11-07,Gladstone,Gladstone,QLD
2023-11-07,Gold Coast Poly,Gold Coast,QLD
2023-11-07,Kumbia,Kumbia,QLD
2023-11-07,Mackay,Mackay,QLD
2023-11-07,Mildura,Mildura,VIC
2023-11-07,Morphettville,Morphettville,SA
2023-11-07,Mt Isa,Mt Isa,QLD
2023-11-07,Sunshine Coast,Sunshine Coast,QLD
2023-11-07,Townsville,Townsville,QLD
2023-11-08,Kyneton,Kyneton,VIC
2023-11-08,Port Lincoln,Port Lincoln,SA
